Origin,Destination,TTT,LOS,Departure Time,Departure Date,Arrival Time,Return Departure Time,Return Date,Return Arrival Time,Onward Departure Airport,Onward Arrival Airport,Return Departure Airport,Return Arrival Airport,Onward Airlines,Return Airlines,Onward Flight Connections,Onward Connection Duration(min),Onward Flight Connection Airport,Return Flight Connections,Return Connection Duration(min),Return Flight Connection Airport,Carry-ons,Checked Bags,Price(NIS),Snapshot Time,Site,Total Onward Flight Duration(min),Total Return Flight Duration(min)
London,Rome,4,4,16:35,4/3/2025,20:05,6:45,8/3/2025,8:35,LGW,FCO,FCO,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,150,170
London,Rome,4,4,6:45,4/3/2025,10:15,6:35,8/3/2025,8:25,LGW,FCO,FCO,LGW,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,150,170
London,Rome,4,4,16:40,4/3/2025,20:05,19:45,8/3/2025,21:25,STN,CIA,FCO,LGW,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,496,28/02/2025,Momondo,145,160
London,Rome,4,4,10:45,4/3/2025,14:10,19:45,8/3/2025,21:25,STN,CIA,FCO,LGW,Ryanair,easyJet,nonstop,,,nonstop,,,0,0,500,28/02/2025,Momondo,145,160
London,Rome,4,4,9:05,4/3/2025,12:35,19:45,8/3/2025,21:25,LGW,FCO,FCO,LGW,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,511,28/02/2025,Momondo,150,160
London,Rome,4,4,9:05,4/3/2025,12:35,19:55,8/3/2025,21:40,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,514,28/02/2025,Momondo,150,165
London,Rome,4,4,9:20,4/3/2025,12:50,6:35,8/3/2025,8:25,LGW,FCO,FCO,LGW,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,481,28/02/2025,Momondo,150,170
London,Rome,4,4,21:00,4/3/2025,0:30,9:50,8/3/2025,11:35,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,403,28/02/2025,Momondo,150,165
London,Rome,4,4,16:35,4/3/2025,20:05,6:35,8/3/2025,8:25,LGW,FCO,FCO,LGW,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,496,28/02/2025,Momondo,150,170
London,Rome,4,4,21:00,4/3/2025,0:30,16:05,8/3/2025,17:50,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,422,28/02/2025,Momondo,150,165
London,Rome,4,4,6:45,4/3/2025,10:15,9:50,8/3/2025,11:35,LGW,FCO,CIA,STN,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,540,28/02/2025,Momondo,150,165
London,Rome,4,4,9:20,4/3/2025,12:50,9:50,8/3/2025,11:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,544,28/02/2025,Momondo,150,165
London,Rome,4,4,19:55,4/3/2025,23:15,9:50,8/3/2025,11:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,544,28/02/2025,Momondo,140,165
London,Rome,4,4,21:00,4/3/2025,0:30,18:30,8/3/2025,20:25,LGW,FCO,FCO,LGW,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,403,28/02/2025,Momondo,150,175
London,Rome,4,4,21:00,4/3/2025,0:30,11:05,8/3/2025,12:50,LGW,FCO,FCO,LGW,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,444,28/02/2025,Momondo,150,165
London,Rome,4,4,6:45,4/3/2025,10:15,11:05,8/3/2025,12:50,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,555,28/02/2025,Momondo,150,165
London,Rome,4,4,19:55,4/3/2025,23:15,18:30,8/3/2025,20:25,LGW,FCO,FCO,LGW,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,555,28/02/2025,Momondo,140,175
London,Rome,4,4,6:45,4/3/2025,10:15,16:05,8/3/2025,17:50,LGW,FCO,CIA,STN,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,555,28/02/2025,Momondo,150,165
London,Rome,4,4,9:20,4/3/2025,12:50,16:05,8/3/2025,17:50,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,562,28/02/2025,Momondo,150,165
London,Rome,4,4,21:00,4/3/2025,0:30,13:50,8/3/2025,15:35,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,451,28/02/2025,Momondo,150,165
London,Rome,4,4,19:55,4/3/2025,23:15,16:05,8/3/2025,17:50,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,562,28/02/2025,Momondo,140,165
London,Rome,4,4,6:45,4/3/2025,10:15,18:30,8/3/2025,20:25,LGW,FCO,FCO,LGW,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,525,28/02/2025,Momondo,150,175
London,Rome,4,4,9:20,4/3/2025,12:50,13:50,8/3/2025,15:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,150,165
London,Rome,4,4,16:35,4/3/2025,20:05,11:05,8/3/2025,12:50,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,150,165
London,Rome,4,4,6:45,4/3/2025,10:15,13:50,8/3/2025,15:35,LGW,FCO,CIA,STN,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,150,165
London,Rome,4,4,6:45,4/3/2025,10:15,19:45,8/3/2025,21:25,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,603,28/02/2025,Momondo,150,160
London,Rome,4,4,9:20,4/3/2025,12:50,18:30,8/3/2025,20:25,LGW,FCO,FCO,LGW,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,555,28/02/2025,Momondo,150,175
London,Rome,4,4,19:55,4/3/2025,23:15,13:50,8/3/2025,15:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,140,165
London,Rome,4,4,16:35,4/3/2025,20:05,18:30,8/3/2025,20:25,LGW,FCO,FCO,LGW,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,559,28/02/2025,Momondo,150,175
London,Rome,4,4,9:20,4/3/2025,12:50,11:05,8/3/2025,12:50,LGW,FCO,FCO,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,150,165
London,Rome,4,4,19:55,4/3/2025,23:15,11:05,8/3/2025,12:50,LGW,FCO,FCO,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,140,165
London,Rome,4,4,21:00,4/3/2025,0:30,19:55,8/3/2025,21:40,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,496,28/02/2025,Momondo,150,165
London,Rome,4,4,21:00,4/3/2025,0:30,19:45,8/3/2025,21:25,LGW,FCO,FCO,LGW,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,492,28/02/2025,Momondo,150,160
London,Rome,4,4,9:20,4/3/2025,12:50,19:55,8/3/2025,21:40,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,633,28/02/2025,Momondo,150,165
London,Rome,4,5,9:05,4/3/2025,12:35,6:35,9/3/2025,8:20,LGW,FCO,FCO,LGW,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,448,28/02/2025,Momondo,150,165
London,Rome,4,5,21:00,4/3/2025,0:30,6:35,9/3/2025,8:20,LGW,FCO,FCO,LGW,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,150,165
London,Rome,4,5,9:00,4/3/2025,12:25,6:00,9/3/2025,7:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,145,165
London,Rome,4,5,6:00,4/3/2025,9:25,6:00,9/3/2025,7:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,577,28/02/2025,Momondo,145,165
London,Rome,4,5,9:00,4/3/2025,12:25,19:50,9/3/2025,21:35,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,145,165
London,Rome,4,5,18:20,4/3/2025,21:45,6:00,9/3/2025,7:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,145,165
London,Rome,4,5,6:00,4/3/2025,9:25,19:50,9/3/2025,21:35,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,145,165
London,Rome,4,5,16:40,4/3/2025,20:05,6:00,9/3/2025,7:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,588,28/02/2025,Momondo,145,165
London,Rome,4,5,10:45,4/3/2025,14:10,6:00,9/3/2025,7:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,145,165
London,Rome,4,5,18:20,4/3/2025,21:45,19:50,9/3/2025,21:35,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,145,165
London,Rome,4,5,16:40,4/3/2025,20:05,19:50,9/3/2025,21:35,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,592,28/02/2025,Momondo,145,165
London,Rome,4,5,10:45,4/3/2025,14:10,19:50,9/3/2025,21:35,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,596,28/02/2025,Momondo,145,165
London,Rome,4,5,9:00,4/3/2025,12:25,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,640,28/02/2025,Momondo,145,165
London,Rome,4,5,18:20,4/3/2025,21:45,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,640,28/02/2025,Momondo,145,165
London,Rome,4,5,6:00,4/3/2025,9:25,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,633,28/02/2025,Momondo,145,165
London,Rome,4,5,16:40,4/3/2025,20:05,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,145,165
London,Rome,4,5,10:45,4/3/2025,14:10,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,145,165
London,Rome,4,5,9:00,4/3/2025,12:25,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,145,165
London,Rome,4,5,6:00,4/3/2025,9:25,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,684,28/02/2025,Momondo,145,165
London,Rome,4,5,18:20,4/3/2025,21:45,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,145,165
London,Rome,4,5,16:40,4/3/2025,20:05,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,145,165
London,Rome,4,5,10:45,4/3/2025,14:10,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,699,28/02/2025,Momondo,145,165
London,Rome,4,5,12:55,4/3/2025,16:30,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,866,28/02/2025,Momondo,155,180
London,Rome,4,5,9:15,4/3/2025,12:50,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,15:40,4/3/2025,19:15,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,18:20,4/3/2025,21:55,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,6:55,4/3/2025,10:30,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,20:15,4/3/2025,23:50,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,9:05,4/3/2025,12:35,18:30,9/3/2025,20:20,LGW,FCO,FCO,LGW,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,740,28/02/2025,Momondo,150,170
London,Rome,4,5,6:45,4/3/2025,10:15,11:40,9/3/2025,13:25,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,150,165
London,Rome,4,5,16:40,4/3/2025,20:05,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,145,165
London,Rome,4,5,9:00,4/3/2025,12:25,17:30,9/3/2025,19:10,STN,CIA,FCO,STN,Ryanair,Jet2,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,145,160
London,Rome,4,5,10:45,4/3/2025,14:10,10:00,9/3/2025,11:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,648,28/02/2025,Momondo,145,165
London,Rome,4,5,6:00,4/3/2025,9:25,17:30,9/3/2025,19:10,STN,CIA,FCO,STN,Ryanair,Jet2,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,145,160
London,Rome,4,5,18:20,4/3/2025,21:45,17:30,9/3/2025,19:10,STN,CIA,FCO,STN,Ryanair,Jet2,nonstop,,,nonstop,,,0,0,662,28/02/2025,Momondo,145,160
London,Rome,4,5,9:05,4/3/2025,12:35,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Wizz Air,Jet2,nonstop,,,nonstop,,,0,0,681,28/02/2025,Momondo,150,160
London,Rome,4,5,6:00,4/3/2025,9:25,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,684,28/02/2025,Momondo,145,165
London,Rome,4,5,9:00,4/3/2025,12:25,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,145,165
London,Rome,4,5,18:20,4/3/2025,21:45,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,688,28/02/2025,Momondo,145,165
London,Rome,4,5,10:45,4/3/2025,14:10,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,699,28/02/2025,Momondo,145,165
London,Rome,4,5,16:40,4/3/2025,20:05,16:00,9/3/2025,17:45,STN,CIA,CIA,STN,Ryanair,Ryanair,nonstop,,,nonstop,,,0,0,696,28/02/2025,Momondo,145,165
London,Rome,4,5,21:00,4/3/2025,0:30,6:00,9/3/2025,7:45,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,618,28/02/2025,Momondo,150,165
London,Rome,4,5,21:00,4/3/2025,0:30,19:50,9/3/2025,21:35,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,622,28/02/2025,Momondo,150,165
London,Rome,4,5,9:05,4/3/2025,12:35,18:30,9/3/2025,20:20,LGW,FCO,FCO,LGW,Wizz Air,Wizz Air,nonstop,,,nonstop,,,0,0,740,28/02/2025,Momondo,150,170
London,Rome,4,5,9:20,4/3/2025,12:50,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Vueling,Jet2,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,150,160
London,Rome,4,5,9:20,4/3/2025,12:50,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Vueling,Jet2,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,150,160
London,Rome,4,5,19:55,4/3/2025,23:15,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Vueling,Jet2,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,140,160
London,Rome,4,5,6:45,4/3/2025,10:15,11:40,9/3/2025,13:25,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,150,165
London,Rome,4,5,6:00,4/3/2025,9:25,11:25,9/3/2025,16:00,STN,CIA,FCO,LHR,Ryanair,Scandinavian Airlines,nonstop,,,1 stop,50,CPH,0,0,551,28/02/2025,Momondo,145,335
London,Rome,4,5,12:55,4/3/2025,16:30,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,866,28/02/2025,Momondo,155,180
London,Rome,4,5,21:00,4/3/2025,0:30,11:40,9/3/2025,13:25,LGW,FCO,FCO,LGW,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,692,28/02/2025,Momondo,150,165
London,Rome,4,5,9:05,4/3/2025,12:35,11:25,9/3/2025,16:00,LGW,FCO,FCO,LHR,Wizz Air,Scandinavian Airlines,nonstop,,,1 stop,50,CPH,0,0,522,28/02/2025,Momondo,150,335
London,Rome,4,5,16:35,4/3/2025,20:05,11:40,9/3/2025,13:25,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,858,28/02/2025,Momondo,150,165
London,Rome,4,5,9:15,4/3/2025,12:50,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,15:40,4/3/2025,19:15,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,18:20,4/3/2025,21:55,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,6:55,4/3/2025,10:30,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,20:15,4/3/2025,23:50,7:50,9/3/2025,9:50,LHR,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,1,0,892,28/02/2025,Momondo,155,180
London,Rome,4,5,6:00,4/3/2025,9:25,7:50,9/3/2025,9:50,STN,CIA,FCO,LHR,Ryanair,British Airways,nonstop,,,nonstop,,,0,0,829,28/02/2025,Momondo,145,180
London,Rome,4,5,6:00,4/3/2025,9:25,7:55,9/3/2025,9:55,STN,CIA,FCO,LHR,Ryanair,British Airways,nonstop,,,nonstop,,,0,0,829,28/02/2025,Momondo,145,180
London,Rome,4,5,9:20,4/3/2025,12:50,19:50,9/3/2025,21:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,150,165
London,Rome,4,5,21:00,4/3/2025,0:30,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Wizz Air,Jet2,nonstop,,,nonstop,,,0,0,610,28/02/2025,Momondo,150,160
London,Rome,4,5,19:55,4/3/2025,23:15,19:50,9/3/2025,21:35,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,758,28/02/2025,Momondo,140,165
London,Rome,4,5,21:00,4/3/2025,0:30,6:00,9/3/2025,7:45,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,618,28/02/2025,Momondo,150,165
London,Rome,4,5,21:00,4/3/2025,0:30,19:50,9/3/2025,21:35,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,622,28/02/2025,Momondo,150,165
London,Rome,4,5,19:55,4/3/2025,23:15,6:35,9/3/2025,8:20,LGW,FCO,FCO,LGW,British Airways,Wizz Air,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,140,165
London,Rome,4,5,16:35,4/3/2025,20:05,6:35,9/3/2025,8:20,LGW,FCO,FCO,LGW,easyJet,Wizz Air,nonstop,,,nonstop,,,0,0,536,28/02/2025,Momondo,150,165
London,Rome,4,5,9:20,4/3/2025,12:50,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Vueling,Jet2,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,150,160
London,Rome,4,5,19:55,4/3/2025,23:15,17:30,9/3/2025,19:10,LGW,FCO,FCO,STN,Vueling,Jet2,nonstop,,,nonstop,,,0,0,799,28/02/2025,Momondo,140,160
London,Rome,4,5,6:45,4/3/2025,10:15,10:00,9/3/2025,11:45,LGW,FCO,CIA,STN,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,807,28/02/2025,Momondo,150,165
London,Rome,4,5,9:20,4/3/2025,12:50,10:00,9/3/2025,11:45,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,814,28/02/2025,Momondo,150,165
London,Rome,4,5,9:00,4/3/2025,12:25,17:30,9/3/2025,19:10,STN,CIA,FCO,STN,Ryanair,Jet2,nonstop,,,nonstop,,,0,0,585,28/02/2025,Momondo,145,160
London,Rome,4,5,6:00,4/3/2025,9:25,17:30,9/3/2025,19:10,STN,CIA,FCO,STN,Ryanair,Jet2,nonstop,,,nonstop,,,0,0,581,28/02/2025,Momondo,145,160
London,Rome,4,5,6:45,4/3/2025,10:15,6:45,9/3/2025,8:35,LGW,FCO,FCO,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,540,28/02/2025,Momondo,150,170
London,Rome,4,5,19:55,4/3/2025,23:15,10:00,9/3/2025,11:45,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,814,28/02/2025,Momondo,140,165
London,Rome,4,5,16:35,4/3/2025,20:05,16:55,9/3/2025,18:35,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,1021,28/02/2025,Momondo,150,160
London,Rome,4,5,21:00,4/3/2025,0:30,7:50,9/3/2025,9:50,LGW,FCO,FCO,LHR,Wizz Air,British Airways,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,150,180
London,Rome,4,5,9:05,4/3/2025,12:35,11:25,9/3/2025,16:00,LGW,FCO,FCO,LHR,Wizz Air,Scandinavian Airlines,nonstop,,,1 stop,50,CPH,0,0,522,28/02/2025,Momondo,150,335
London,Rome,4,5,19:55,4/3/2025,23:15,7:50,9/3/2025,9:50,LGW,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,0,0,1106,28/02/2025,Momondo,140,180
London,Rome,4,5,19:55,4/3/2025,23:15,9:20,9/3/2025,13:40,LGW,FCO,FCO,LGW,Vueling,Vueling,nonstop,,,1 stop,115,ORY,0,0,807,28/02/2025,Momondo,140,320
London,Rome,4,5,9:20,4/3/2025,12:50,7:50,9/3/2025,9:50,LGW,FCO,FCO,LHR,British Airways,British Airways,nonstop,,,nonstop,,,0,0,1106,28/02/2025,Momondo,150,180
London,Rome,4,5,9:20,4/3/2025,12:50,9:20,9/3/2025,13:40,LGW,FCO,FCO,LGW,Vueling,Vueling,nonstop,,,1 stop,115,ORY,0,0,807,28/02/2025,Momondo,150,320
London,Rome,4,5,14:40,4/3/2025,21:10,6:35,9/3/2025,8:20,STN,FCO,FCO,LGW,Ryanair,Wizz Air,1 stop,115,TLS,nonstop,,,0,0,644,28/02/2025,Momondo,330,165
London,Rome,4,5,16:35,4/3/2025,20:05,19:40,9/3/2025,21:20,LGW,FCO,FCO,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,1080,28/02/2025,Momondo,150,160
London,Rome,4,5,6:00,4/3/2025,9:25,6:00,9/3/2025,11:00,STN,CIA,FCO,LTN,Ryanair,"Wizz Air, Wizz Air",nonstop,,,1 stop,110,PRG,0,0,629,28/02/2025,Momondo,145,360
London,Rome,4,5,9:05,4/3/2025,12:35,6:00,9/3/2025,11:00,LGW,FCO,FCO,LTN,Wizz Air,"Wizz Air, Wizz Air",nonstop,,,1 stop,110,PRG,0,0,629,28/02/2025,Momondo,150,360
London,Rome,4,5,9:00,4/3/2025,12:25,6:00,9/3/2025,11:00,STN,CIA,FCO,LTN,Ryanair,"Wizz Air, Wizz Air",nonstop,,,1 stop,110,PRG,0,0,636,28/02/2025,Momondo,145,360
London,Rome,4,5,18:20,4/3/2025,21:45,6:00,9/3/2025,11:00,STN,CIA,FCO,LTN,Ryanair,"Wizz Air, Wizz Air",nonstop,,,1 stop,110,PRG,0,0,636,28/02/2025,Momondo,145,360
London,Rome,4,5,21:00,4/3/2025,0:30,9:20,9/3/2025,13:40,LGW,FCO,FCO,LGW,Wizz Air,Vueling,nonstop,,,1 stop,115,ORY,0,0,696,28/02/2025,Momondo,150,320
London,Rome,4,5,12:55,4/3/2025,16:30,6:45,9/3/2025,8:35,LHR,FCO,FCO,LGW,British Airways,British Airways,nonstop,,,nonstop,,,0,0,1154,28/02/2025,Momondo,155,170
London,Rome,4,5,9:05,4/3/2025,12:35,16:55,9/3/2025,18:35,LGW,FCO,FCO,LGW,Wizz Air,easyJet,nonstop,,,nonstop,,,0,0,851,28/02/2025,Momondo,150,160
London,Rome,4,5,9:20,4/3/2025,12:50,16:00,9/3/2025,17:45,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,866,28/02/2025,Momondo,150,165
London,Rome,4,5,6:45,4/3/2025,10:15,16:00,9/3/2025,17:45,LGW,FCO,CIA,STN,easyJet,Ryanair,nonstop,,,nonstop,,,0,0,858,28/02/2025,Momondo,150,165
London,Rome,4,5,19:55,4/3/2025,23:15,16:00,9/3/2025,17:45,LGW,FCO,CIA,STN,Vueling,Ryanair,nonstop,,,nonstop,,,0,0,866,28/02/2025,Momondo,140,165
London,Rome,4,5,6:45,4/3/2025,10:15,6:45,9/3/2025,8:35,LGW,FCO,FCO,LGW,easyJet,British Airways,nonstop,,,nonstop,,,0,0,825,28/02/2025,Momondo,150,170
London,Rome,4,5,21:00,4/3/2025,0:30,16:00,9/3/2025,17:45,LGW,FCO,CIA,STN,Wizz Air,Ryanair,nonstop,,,nonstop,,,0,0,725,28/02/2025,Momondo,150,165
London,Rome,4,5,19:55,4/3/2025,23:15,6:35,9/3/2025,8:20,LGW,FCO,FCO,LGW,British Airways,Wizz Air,nonstop,,,nonstop,,,0,0,766,28/02/2025,Momondo,140,165
London,Rome,4,5,19:55,4/3/2025,23:15,18:30,9/3/2025,20:20,LGW,FCO,FCO,LGW,Vueling,Wizz Air,nonstop,,,nonstop,,,0,0,877,28/02/2025,Momondo,140,170
London,Rome,4,5,16:35,4/3/2025,20:05,6:45,9/3/2025,8:35,LGW,FCO,FCO,LGW,easyJet,British Airways,nonstop,,,nonstop,,,0,0,862,28/02/2025,Momondo,150,170
