Origin,Destination,TTT,LOS,Departure Time,Departure Date,Arrival Time,Return Departure Time,Return Date,Return Arrival Time,Onward Departure Airport,Onward Arrival Airport,Return Departure Airport,Return Arrival Airport,Onward Airlines,Return Airlines,Onward Flight Connections,Onward Connection Duration(min),Onward Flight Connection Airport,Return Flight Connections,Return Connection Duration(min),Return Flight Connection Airport,Carry-ons,Checked Bags,Price(NIS),Snapshot Time,Site,Total Onward Flight Duration(min),Total Return Flight Duration(min)
London,Paris,3,5,13:20,3/3/2025,15:40,19:20,8/3/2025,19:25,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,440,28/02/2025,Momondo,80,65
London,Paris,3,5,14:05,3/3/2025,16:25,7:20,8/3/2025,7:30,LGW,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,411,28/02/2025,Momondo,80,70
London,Paris,3,5,18:35,3/3/2025,20:55,19:20,8/3/2025,19:25,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,440,28/02/2025,Momondo,80,65
London,Paris,3,5,18:10,3/3/2025,20:30,9:55,8/3/2025,10:15,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,359,28/02/2025,Momondo,80,80
London,Paris,3,5,14:05,3/3/2025,16:25,14:10,8/3/2025,14:25,LGW,ORY,ORY,LHR,Vueling,Vueling,nonstop,,,nonstop,,,0,0,388,28/02/2025,Momondo,80,75
London,Paris,3,5,16:45,3/3/2025,19:05,19:20,8/3/2025,19:25,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,440,28/02/2025,Momondo,80,65
London,Paris,3,5,19:25,3/3/2025,21:40,14:10,8/3/2025,14:25,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,414,28/02/2025,Momondo,75,75
London,Paris,3,5,14:05,3/3/2025,16:25,14:45,8/3/2025,14:50,LGW,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,65
London,Paris,3,5,18:10,3/3/2025,20:30,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,381,28/02/2025,Momondo,80,75
London,Paris,3,5,15:15,3/3/2025,17:45,11:50,8/3/2025,12:00,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,90,70
London,Paris,3,5,15:15,3/3/2025,17:45,15:10,8/3/2025,15:20,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,90,70
London,Paris,3,5,19:25,3/3/2025,21:40,9:55,8/3/2025,10:15,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,396,28/02/2025,Momondo,75,80
London,Paris,3,5,16:45,3/3/2025,19:05,7:20,8/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,414,28/02/2025,Momondo,80,70
London,Paris,3,5,8:15,3/3/2025,10:35,14:10,8/3/2025,14:25,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,407,28/02/2025,Momondo,80,75
London,Paris,3,5,7:05,3/3/2025,9:25,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,403,28/02/2025,Momondo,80,75
London,Paris,3,5,18:10,3/3/2025,20:30,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,381,28/02/2025,Momondo,80,75
London,Paris,3,5,14:05,3/3/2025,16:25,14:45,8/3/2025,14:50,LGW,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,65
London,Paris,3,5,14:05,3/3/2025,16:25,14:10,8/3/2025,14:25,LGW,ORY,ORY,LHR,Vueling,Vueling,nonstop,,,nonstop,,,0,0,388,28/02/2025,Momondo,80,75
London,Paris,3,5,16:45,3/3/2025,19:05,7:20,8/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,414,28/02/2025,Momondo,80,70
London,Paris,3,5,14:05,3/3/2025,16:25,14:10,8/3/2025,14:25,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,392,28/02/2025,Momondo,80,75
London,Paris,3,5,15:15,3/3/2025,17:45,11:50,8/3/2025,12:00,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,90,70
London,Paris,3,5,15:15,3/3/2025,17:45,15:10,8/3/2025,15:20,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,90,70
London,Paris,3,5,14:05,3/3/2025,16:25,9:55,8/3/2025,10:15,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,80,80
London,Paris,3,5,8:15,3/3/2025,10:35,14:10,8/3/2025,14:25,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,407,28/02/2025,Momondo,80,75
London,Paris,3,5,16:45,3/3/2025,19:05,11:50,8/3/2025,12:00,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,70
London,Paris,3,5,13:45,3/3/2025,16:00,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,75,75
London,Paris,3,5,8:15,3/3/2025,10:35,9:55,8/3/2025,10:15,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,388,28/02/2025,Momondo,80,80
London,Paris,3,5,8:15,3/3/2025,10:35,10:00,8/3/2025,10:10,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,448,28/02/2025,Momondo,80,70
London,Paris,3,5,16:45,3/3/2025,19:05,14:10,8/3/2025,14:25,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,418,28/02/2025,Momondo,80,75
London,Paris,3,5,15:15,3/3/2025,17:45,14:10,8/3/2025,14:25,LHR,ORY,ORY,LHR,Vueling,Vueling,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,90,75
London,Paris,3,5,14:05,3/3/2025,16:25,14:10,8/3/2025,14:25,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,392,28/02/2025,Momondo,80,75
London,Paris,3,5,7:05,3/3/2025,9:25,19:20,8/3/2025,19:25,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,451,28/02/2025,Momondo,80,65
London,Paris,3,5,14:05,3/3/2025,16:25,9:55,8/3/2025,10:15,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,80,80
London,Paris,3,5,7:05,3/3/2025,9:25,16:50,8/3/2025,17:05,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,400,28/02/2025,Momondo,80,75
London,Paris,3,5,16:45,3/3/2025,19:05,15:10,8/3/2025,15:20,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,70
London,Paris,3,5,13:45,3/3/2025,16:00,9:55,8/3/2025,10:15,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,400,28/02/2025,Momondo,75,80
London,Paris,3,5,16:45,3/3/2025,19:05,11:50,8/3/2025,12:00,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,70
London,Paris,3,5,18:10,3/3/2025,20:30,16:50,8/3/2025,17:05,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,400,28/02/2025,Momondo,80,75
London,Paris,3,5,19:25,3/3/2025,21:40,16:50,8/3/2025,17:05,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,75,75
London,Paris,3,5,8:15,3/3/2025,10:35,14:10,8/3/2025,14:25,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,407,28/02/2025,Momondo,80,75
London,Paris,3,5,13:45,3/3/2025,16:00,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,75,75
London,Paris,3,5,18:10,3/3/2025,20:30,19:20,8/3/2025,19:25,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,65
London,Paris,3,5,14:05,3/3/2025,16:25,10:00,8/3/2025,10:10,LGW,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,70
London,Paris,3,5,13:45,3/3/2025,16:00,10:00,8/3/2025,10:10,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,75,70
London,Paris,3,5,8:15,3/3/2025,10:35,14:10,8/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,422,28/02/2025,Momondo,80,75
London,Paris,3,5,16:45,3/3/2025,19:05,14:45,8/3/2025,14:50,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,80,65
London,Paris,3,5,8:15,3/3/2025,10:35,9:55,8/3/2025,10:15,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,388,28/02/2025,Momondo,80,80
London,Paris,3,5,8:15,3/3/2025,10:35,10:00,8/3/2025,10:10,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,448,28/02/2025,Momondo,80,70
London,Paris,3,5,16:45,3/3/2025,19:05,14:10,8/3/2025,14:25,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,418,28/02/2025,Momondo,80,75
London,Paris,3,5,15:15,3/3/2025,17:45,14:10,8/3/2025,14:25,LHR,ORY,ORY,LHR,Vueling,Vueling,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,90,75
London,Paris,3,5,16:45,3/3/2025,19:05,9:55,8/3/2025,10:15,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,400,28/02/2025,Momondo,80,80
London,Paris,3,5,15:15,3/3/2025,17:45,14:45,8/3/2025,14:50,LHR,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,90,65
London,Paris,3,5,13:45,3/3/2025,16:00,19:20,8/3/2025,19:25,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,507,28/02/2025,Momondo,75,65
London,Paris,3,5,14:05,3/3/2025,16:25,16:50,8/3/2025,17:05,LGW,ORY,CDG,LTN,Vueling,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,75
London,Paris,3,5,13:45,3/3/2025,16:00,16:50,8/3/2025,17:05,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,75,75
London,Paris,3,5,14:05,3/3/2025,16:25,19:20,8/3/2025,19:25,LGW,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,485,28/02/2025,Momondo,80,65
London,Paris,4,1,10:50,4/3/2025,13:10,14:35,5/3/2025,14:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,348,28/02/2025,Momondo,80,75
London,Paris,4,1,10:50,4/3/2025,13:10,10:05,5/3/2025,10:25,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,348,28/02/2025,Momondo,80,80
London,Paris,4,1,12:55,4/3/2025,15:15,14:35,5/3/2025,14:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,80,75
London,Paris,4,1,12:55,4/3/2025,15:15,10:05,5/3/2025,10:25,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,80,80
London,Paris,4,1,18:45,4/3/2025,21:05,14:35,5/3/2025,14:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,80,75
London,Paris,4,1,18:45,4/3/2025,21:05,10:05,5/3/2025,10:25,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,80,80
London,Paris,4,1,7:10,4/3/2025,9:30,14:35,5/3/2025,14:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,359,28/02/2025,Momondo,80,75
London,Paris,4,1,7:10,4/3/2025,9:30,10:05,5/3/2025,10:25,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,359,28/02/2025,Momondo,80,80
London,Paris,4,1,16:45,4/3/2025,19:05,7:20,5/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,363,28/02/2025,Momondo,80,70
London,Paris,4,1,10:50,4/3/2025,13:10,17:35,5/3/2025,17:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,80,75
London,Paris,4,1,12:55,4/3/2025,15:15,17:35,5/3/2025,17:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,80,75
London,Paris,4,1,18:45,4/3/2025,21:05,17:35,5/3/2025,17:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,374,28/02/2025,Momondo,80,75
London,Paris,4,1,7:10,4/3/2025,9:30,17:35,5/3/2025,17:50,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,80,80
London,Paris,4,1,16:45,4/3/2025,19:05,17:35,5/3/2025,17:50,LGW,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,359,28/02/2025,Momondo,80,75
London,Paris,4,1,15:15,4/3/2025,17:45,7:00,5/3/2025,7:10,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,355,28/02/2025,Momondo,90,70
London,Paris,4,1,10:50,4/3/2025,13:10,7:20,5/3/2025,7:30,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,366,28/02/2025,Momondo,80,70
London,Paris,4,2,16:45,4/3/2025,19:05,7:20,6/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,363,28/02/2025,Momondo,80,70
London,Paris,4,2,16:45,4/3/2025,19:05,10:05,6/3/2025,10:15,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,370,28/02/2025,Momondo,80,70
London,Paris,4,2,16:45,4/3/2025,19:05,17:40,6/3/2025,17:45,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,411,28/02/2025,Momondo,80,65
London,Paris,4,2,13:45,4/3/2025,16:00,7:20,6/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,422,28/02/2025,Momondo,75,70
London,Paris,4,2,13:45,4/3/2025,16:00,10:05,6/3/2025,10:15,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,75,70
London,Paris,4,2,16:45,4/3/2025,19:05,16:35,6/3/2025,16:40,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,65
London,Paris,4,2,10:50,4/3/2025,13:10,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,80,80
London,Paris,4,2,12:55,4/3/2025,15:15,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,80
London,Paris,4,2,18:45,4/3/2025,21:05,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,80
London,Paris,4,2,8:15,4/3/2025,10:35,7:20,6/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,451,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,80,80
London,Paris,4,2,8:15,4/3/2025,10:35,10:05,6/3/2025,10:15,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,70
London,Paris,4,2,13:45,4/3/2025,16:00,17:40,6/3/2025,17:45,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,470,28/02/2025,Momondo,75,65
London,Paris,4,2,10:50,4/3/2025,13:10,7:20,6/3/2025,7:30,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,474,28/02/2025,Momondo,80,70
London,Paris,4,2,10:50,4/3/2025,13:10,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,481,28/02/2025,Momondo,80,70
London,Paris,4,2,12:55,4/3/2025,15:15,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,70
London,Paris,4,2,18:45,4/3/2025,21:05,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,466,28/02/2025,Momondo,80,70
London,Paris,4,2,10:50,4/3/2025,13:10,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,80,80
London,Paris,4,2,8:15,4/3/2025,10:35,17:40,6/3/2025,17:45,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,477,28/02/2025,Momondo,80,65
London,Paris,4,2,12:55,4/3/2025,15:15,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,80
London,Paris,4,2,18:45,4/3/2025,21:05,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,429,28/02/2025,Momondo,80,80
London,Paris,4,2,7:10,4/3/2025,9:30,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,80,80
London,Paris,4,2,10:50,4/3/2025,13:10,17:40,6/3/2025,17:45,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,500,28/02/2025,Momondo,80,65
London,Paris,4,2,12:55,4/3/2025,15:15,17:40,6/3/2025,17:45,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,514,28/02/2025,Momondo,80,65
London,Paris,4,2,18:45,4/3/2025,21:05,17:40,6/3/2025,17:45,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,514,28/02/2025,Momondo,80,65
London,Paris,4,2,7:10,4/3/2025,9:30,17:40,6/3/2025,17:45,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,522,28/02/2025,Momondo,80,65
London,Paris,4,2,10:50,4/3/2025,13:10,16:35,6/3/2025,16:40,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,533,28/02/2025,Momondo,80,65
London,Paris,4,2,16:45,4/3/2025,19:05,21:10,6/3/2025,21:15,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,451,28/02/2025,Momondo,80,65
London,Paris,4,2,12:55,4/3/2025,15:15,16:35,6/3/2025,16:40,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,540,28/02/2025,Momondo,80,65
London,Paris,4,2,12:55,4/3/2025,15:15,18:15,6/3/2025,18:20,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,80,65
London,Paris,4,2,18:45,4/3/2025,21:05,18:15,6/3/2025,18:20,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,80,65
London,Paris,4,2,7:10,4/3/2025,9:30,18:15,6/3/2025,18:20,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,65
London,Paris,4,2,14:05,4/3/2025,16:25,18:15,6/3/2025,18:20,LGW,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,466,28/02/2025,Momondo,80,65
London,Paris,4,2,16:10,4/3/2025,18:25,12:05,6/3/2025,12:15,LGW,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,466,28/02/2025,Momondo,75,70
London,Paris,4,2,18:15,4/3/2025,20:30,12:05,6/3/2025,12:15,LGW,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,466,28/02/2025,Momondo,75,70
London,Paris,4,2,8:15,4/3/2025,10:35,7:20,6/3/2025,7:30,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,451,28/02/2025,Momondo,80,70
London,Paris,4,2,16:45,4/3/2025,19:05,12:05,6/3/2025,12:15,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,448,28/02/2025,Momondo,80,70
London,Paris,4,2,15:15,4/3/2025,17:45,12:05,6/3/2025,12:15,LHR,ORY,ORY,LGW,Vueling,Vueling,nonstop,,,nonstop,,,0,0,411,28/02/2025,Momondo,90,70
London,Paris,4,2,15:15,4/3/2025,17:45,16:35,6/3/2025,16:40,LHR,ORY,CDG,LGW,Vueling,easyJet,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,90,65
London,Paris,4,2,8:15,4/3/2025,10:35,10:05,6/3/2025,10:15,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,70
London,Paris,4,2,10:50,4/3/2025,13:10,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,70
London,Paris,4,2,13:45,4/3/2025,16:00,14:10,6/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,75,75
London,Paris,4,2,12:55,4/3/2025,15:15,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,80,70
London,Paris,4,2,18:45,4/3/2025,21:05,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,80,70
London,Paris,4,2,12:55,4/3/2025,15:15,7:20,6/3/2025,7:30,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,70
London,Paris,4,2,13:45,4/3/2025,16:00,14:10,6/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,75,75
London,Paris,4,2,18:45,4/3/2025,21:05,7:20,6/3/2025,7:30,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,70
London,Paris,4,2,12:55,4/3/2025,15:15,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,459,28/02/2025,Momondo,80,70
London,Paris,4,2,18:45,4/3/2025,21:05,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,7:20,6/3/2025,7:30,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,70
London,Paris,4,2,12:55,4/3/2025,15:15,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,70
London,Paris,4,2,18:45,4/3/2025,21:05,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,462,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,10:05,6/3/2025,10:15,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,466,28/02/2025,Momondo,80,70
London,Paris,4,2,13:45,4/3/2025,16:00,18:15,6/3/2025,18:20,LGW,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,485,28/02/2025,Momondo,75,65
London,Paris,4,2,10:50,4/3/2025,13:10,9:55,6/3/2025,10:15,LTN,CDG,CDG,LTN,easyJet,easyJet,nonstop,,,nonstop,,,0,0,426,28/02/2025,Momondo,80,80
London,Paris,4,2,8:15,4/3/2025,10:35,17:40,6/3/2025,17:45,LGW,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,477,28/02/2025,Momondo,80,65
London,Paris,4,2,10:50,4/3/2025,13:10,17:40,6/3/2025,17:45,LTN,CDG,CDG,LGW,easyJet,easyJet,nonstop,,,nonstop,,,0,0,500,28/02/2025,Momondo,80,65
London,Paris,4,2,8:15,4/3/2025,10:35,14:10,6/3/2025,14:25,LGW,CDG,ORY,LHR,easyJet,Vueling,nonstop,,,nonstop,,,0,0,455,28/02/2025,Momondo,80,75
London,Paris,4,2,18:45,4/3/2025,21:05,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,433,28/02/2025,Momondo,80,70
London,Paris,4,2,7:10,4/3/2025,9:30,12:05,6/3/2025,12:15,LTN,CDG,ORY,LGW,easyJet,Vueling,nonstop,,,nonstop,,,0,0,437,28/02/2025,Momondo,80,70
